student_id,event_type,event_date,term,enrollment_status,second_year_ret_flag
44c2130b-657,application,2020-12-20,Fall 2021,,
44c2130b-657,acceptance,2021-02-07,Fall 2021,,
44c2130b-657,enrollment,2021-08-25,Fall 2021,full-time,1.0
064d459f-f61,application,2019-12-21,Fall 2020,,
064d459f-f61,acceptance,2020-02-28,Fall 2020,,
064d459f-f61,enrollment,2020-08-31,Fall 2020,full-time,1.0
de17677a-73a,application,2021-01-16,Fall 2021,,
de17677a-73a,acceptance,2021-03-05,Fall 2021,,
de17677a-73a,enrollment,2021-08-31,Fall 2021,full-time,0.0
da31f8f9-337,application,2020-10-10,Fall 2021,,
da31f8f9-337,acceptance,2020-12-21,Fall 2021,,
da31f8f9-337,enrollment,2021-08-25,Fall 2021,full-time,1.0
5ef325ae-580,application,2019-03-08,Fall 2019,,
5ef325ae-580,acceptance,2019-05-03,Fall 2019,,
5ef325ae-580,enrollment,2019-09-08,Fall 2019,full-time,1.0
ef7c98d7-54b,application,2020-02-25,Fall 2020,,
ef7c98d7-54b,acceptance,2020-05-17,Fall 2020,,
ef7c98d7-54b,enrollment,2020-09-03,Fall 2020,full-time,0.0
b3cc1b62-d41,application,2018-10-05,Fall 2019,,
b3cc1b62-d41,acceptance,2018-12-26,Fall 2019,,
b3cc1b62-d41,enrollment,2019-08-19,Fall 2019,full-time,1.0
91824a56-912,application,2019-03-10,Fall 2019,,
91824a56-912,acceptance,2019-05-19,Fall 2019,,
91824a56-912,enrollment,2019-08-23,Fall 2019,full-time,1.0
e5caaf33-85e,application,2019-01-20,Fall 2019,,
e5caaf33-85e,acceptance,2019-03-08,Fall 2019,,
e5caaf33-85e,enrollment,2019-09-02,Fall 2019,full-time,1.0
daa48a33-a5c,application,2021-01-20,Fall 2021,,
daa48a33-a5c,acceptance,2021-03-21,Fall 2021,,
daa48a33-a5c,enrollment,2021-09-11,Fall 2021,full-time,1.0
21b37e1c-62a,application,2018-11-25,Fall 2019,,
21b37e1c-62a,acceptance,2019-01-08,Fall 2019,,
21b37e1c-62a,enrollment,2019-08-15,Fall 2019,full-time,1.0
2dd58621-a88,application,2019-01-04,Fall 2019,,
2dd58621-a88,acceptance,2019-03-30,Fall 2019,,
2dd58621-a88,enrollment,2019-09-01,Fall 2019,part-time,0.0
2dd58621-a88,withdrawal,2020-02-13,Spring 2020,not_enrolled,0.0
b7e9acee-df3,application,2018-11-07,Fall 2019,,
b7e9acee-df3,acceptance,2018-12-15,Fall 2019,,
b7e9acee-df3,enrollment,2019-09-12,Fall 2019,full-time,1.0
1f8dffe2-a3f,application,2019-10-27,Fall 2020,,
1f8dffe2-a3f,acceptance,2019-11-29,Fall 2020,,
1f8dffe2-a3f,enrollment,2020-09-10,Fall 2020,full-time,1.0
674a6632-329,application,2019-10-24,Fall 2020,,
674a6632-329,acceptance,2020-01-01,Fall 2020,,
674a6632-329,enrollment,2020-08-20,Fall 2020,full-time,1.0
34a4fc79-a39,application,2019-03-28,Fall 2019,,
34a4fc79-a39,acceptance,2019-05-15,Fall 2019,,
34a4fc79-a39,enrollment,2019-08-20,Fall 2019,full-time,1.0
1879d89f-0bd,application,2019-03-17,Fall 2019,,
1879d89f-0bd,acceptance,2019-05-28,Fall 2019,,
1879d89f-0bd,enrollment,2019-09-12,Fall 2019,full-time,1.0
63642c21-5ef,application,2020-12-21,Fall 2021,,
63642c21-5ef,acceptance,2021-03-05,Fall 2021,,
63642c21-5ef,enrollment,2021-08-27,Fall 2021,full-time,1.0
fe5e69cd-c1c,application,2021-03-14,Fall 2021,,
fe5e69cd-c1c,acceptance,2021-04-21,Fall 2021,,
fe5e69cd-c1c,enrollment,2021-09-02,Fall 2021,full-time,1.0
37679828-431,application,2020-03-02,Fall 2020,,
37679828-431,acceptance,2020-04-29,Fall 2020,,
37679828-431,enrollment,2020-08-21,Fall 2020,full-time,1.0
53802a56-d22,application,2020-10-16,Fall 2021,,
53802a56-d22,acceptance,2020-12-29,Fall 2021,,
53802a56-d22,enrollment,2021-08-17,Fall 2021,full-time,0.0
53802a56-d22,withdrawal,2022-05-16,Spring 2022,not_enrolled,0.0
501c4640-9ed,application,2021-03-21,Fall 2021,,
501c4640-9ed,acceptance,2021-05-07,Fall 2021,,
501c4640-9ed,enrollment,2021-08-22,Fall 2021,full-time,1.0
b6dfa8f4-74e,application,2019-11-02,Fall 2020,,
b6dfa8f4-74e,acceptance,2019-12-08,Fall 2020,,
b6dfa8f4-74e,enrollment,2020-09-12,Fall 2020,part-time,1.0
1180be75-cd7,application,2018-10-21,Fall 2019,,
1180be75-cd7,acceptance,2018-12-22,Fall 2019,,
1180be75-cd7,enrollment,2019-08-21,Fall 2019,part-time,0.0
91e31836-656,application,2020-03-21,Fall 2020,,
91e31836-656,acceptance,2020-05-01,Fall 2020,,
91e31836-656,enrollment,2020-08-16,Fall 2020,full-time,1.0
4e94c1a6-390,application,2021-02-25,Fall 2021,,
4e94c1a6-390,acceptance,2021-05-22,Fall 2021,,
4e94c1a6-390,enrollment,2021-09-06,Fall 2021,full-time,0.0
63480766-5e5,application,2021-03-14,Fall 2021,,
63480766-5e5,acceptance,2021-05-03,Fall 2021,,
63480766-5e5,enrollment,2021-09-04,Fall 2021,full-time,1.0
7e4eaa33-757,application,2019-01-07,Fall 2019,,
7e4eaa33-757,acceptance,2019-04-03,Fall 2019,,
7e4eaa33-757,enrollment,2019-08-25,Fall 2019,full-time,1.0
7efe7bc6-158,application,2019-03-11,Fall 2019,,
7efe7bc6-158,acceptance,2019-05-24,Fall 2019,,
7efe7bc6-158,enrollment,2019-08-22,Fall 2019,part-time,0.0
7efe7bc6-158,withdrawal,2020-05-21,Spring 2020,not_enrolled,0.0
3b839984-291,application,2019-12-23,Fall 2020,,
3b839984-291,acceptance,2020-01-30,Fall 2020,,
3b839984-291,enrollment,2020-08-26,Fall 2020,part-time,1.0
ad20990f-a7d,application,2020-03-14,Fall 2020,,
ad20990f-a7d,acceptance,2020-05-14,Fall 2020,,
ad20990f-a7d,enrollment,2020-08-29,Fall 2020,full-time,1.0
7718ef4c-9f0,application,2019-01-07,Fall 2019,,
7718ef4c-9f0,acceptance,2019-02-10,Fall 2019,,
7718ef4c-9f0,enrollment,2019-08-31,Fall 2019,full-time,1.0
6cb2b4c9-6f8,application,2020-02-22,Fall 2020,,
6cb2b4c9-6f8,acceptance,2020-04-16,Fall 2020,,
6cb2b4c9-6f8,enrollment,2020-09-13,Fall 2020,full-time,0.0
6cb2b4c9-6f8,withdrawal,2021-01-04,Spring 2021,not_enrolled,0.0
5fd1ca93-96e,application,2019-03-28,Fall 2019,,
5fd1ca93-96e,acceptance,2019-06-01,Fall 2019,,
5fd1ca93-96e,enrollment,2019-08-20,Fall 2019,full-time,1.0
14786ecb-626,application,2019-03-14,Fall 2019,,
14786ecb-626,acceptance,2019-04-14,Fall 2019,,
14786ecb-626,enrollment,2019-09-09,Fall 2019,full-time,1.0
19969960-15b,application,2018-12-04,Fall 2019,,
19969960-15b,acceptance,2019-02-14,Fall 2019,,
19969960-15b,enrollment,2019-09-12,Fall 2019,full-time,0.0
19969960-15b,withdrawal,2020-02-14,Spring 2020,not_enrolled,0.0
9bfe7d2f-59c,application,2019-11-24,Fall 2020,,
9bfe7d2f-59c,acceptance,2020-02-19,Fall 2020,,
9bfe7d2f-59c,enrollment,2020-08-16,Fall 2020,full-time,1.0
789207c2-d4a,application,2020-01-29,Fall 2020,,
789207c2-d4a,acceptance,2020-03-04,Fall 2020,,
789207c2-d4a,enrollment,2020-08-29,Fall 2020,full-time,0.0
789207c2-d4a,withdrawal,2021-01-30,Spring 2021,not_enrolled,0.0
71397898-883,application,2018-12-10,Fall 2019,,
71397898-883,acceptance,2019-01-25,Fall 2019,,
71397898-883,enrollment,2019-09-10,Fall 2019,full-time,1.0
b22269e7-d61,application,2019-12-17,Fall 2020,,
b22269e7-d61,acceptance,2020-01-20,Fall 2020,,
b22269e7-d61,enrollment,2020-08-21,Fall 2020,full-time,1.0
ab348726-bc5,application,2020-01-18,Fall 2020,,
ab348726-bc5,acceptance,2020-02-27,Fall 2020,,
ab348726-bc5,enrollment,2020-08-22,Fall 2020,full-time,1.0
609889ac-ba0,application,2020-02-09,Fall 2020,,
609889ac-ba0,acceptance,2020-03-30,Fall 2020,,
609889ac-ba0,enrollment,2020-08-31,Fall 2020,full-time,1.0
fd0d48d8-95d,application,2019-02-28,Fall 2019,,
fd0d48d8-95d,acceptance,2019-05-12,Fall 2019,,
fd0d48d8-95d,enrollment,2019-09-12,Fall 2019,full-time,1.0
113adcf7-7cd,application,2020-03-02,Fall 2020,,
113adcf7-7cd,acceptance,2020-05-08,Fall 2020,,
113adcf7-7cd,enrollment,2020-08-28,Fall 2020,full-time,1.0
79a36977-c0a,application,2018-10-22,Fall 2019,,
79a36977-c0a,acceptance,2019-01-09,Fall 2019,,
79a36977-c0a,enrollment,2019-08-31,Fall 2019,full-time,1.0
e1b43bc7-259,application,2020-03-11,Fall 2020,,
e1b43bc7-259,acceptance,2020-05-13,Fall 2020,,
e1b43bc7-259,enrollment,2020-08-18,Fall 2020,full-time,1.0
f25bd127-1f5,application,2020-03-19,Fall 2020,,
f25bd127-1f5,acceptance,2020-06-06,Fall 2020,,
f25bd127-1f5,enrollment,2020-08-27,Fall 2020,part-time,1.0
5e5a92c8-fd9,application,2020-12-06,Fall 2021,,
5e5a92c8-fd9,acceptance,2021-02-11,Fall 2021,,
5e5a92c8-fd9,enrollment,2021-09-10,Fall 2021,part-time,1.0
ad6a91c0-db4,application,2019-02-17,Fall 2019,,
ad6a91c0-db4,acceptance,2019-04-16,Fall 2019,,
ad6a91c0-db4,enrollment,2019-09-13,Fall 2019,full-time,1.0
96547a92-17c,application,2020-12-26,Fall 2021,,
96547a92-17c,acceptance,2021-03-25,Fall 2021,,
96547a92-17c,enrollment,2021-09-07,Fall 2021,full-time,0.0
b107f374-417,application,2020-01-31,Fall 2020,,
b107f374-417,acceptance,2020-04-05,Fall 2020,,
b107f374-417,enrollment,2020-08-31,Fall 2020,full-time,1.0
f6597e11-059,application,2018-12-21,Fall 2019,,
f6597e11-059,acceptance,2019-02-15,Fall 2019,,
f6597e11-059,enrollment,2019-08-31,Fall 2019,full-time,1.0
2886913c-5a9,application,2020-03-03,Fall 2020,,
2886913c-5a9,acceptance,2020-05-06,Fall 2020,,
2886913c-5a9,enrollment,2020-08-30,Fall 2020,full-time,1.0
d090ae34-546,application,2019-12-21,Fall 2020,,
d090ae34-546,acceptance,2020-01-31,Fall 2020,,
d090ae34-546,enrollment,2020-09-05,Fall 2020,full-time,1.0
1440fa5f-d4a,application,2020-03-02,Fall 2020,,
1440fa5f-d4a,acceptance,2020-04-24,Fall 2020,,
1440fa5f-d4a,enrollment,2020-09-03,Fall 2020,full-time,1.0
8955a724-a8d,application,2020-02-27,Fall 2020,,
8955a724-a8d,acceptance,2020-04-03,Fall 2020,,
8955a724-a8d,enrollment,2020-09-01,Fall 2020,full-time,1.0
e6db1f66-d5b,application,2019-03-28,Fall 2019,,
e6db1f66-d5b,acceptance,2019-04-27,Fall 2019,,
e6db1f66-d5b,enrollment,2019-08-27,Fall 2019,full-time,1.0
e275f903-c30,application,2018-10-22,Fall 2019,,
e275f903-c30,acceptance,2019-01-10,Fall 2019,,
e275f903-c30,enrollment,2019-08-23,Fall 2019,full-time,1.0
49080504-6de,application,2019-01-08,Fall 2019,,
49080504-6de,acceptance,2019-03-31,Fall 2019,,
49080504-6de,enrollment,2019-08-25,Fall 2019,full-time,1.0
709230f2-df3,application,2019-02-22,Fall 2019,,
709230f2-df3,acceptance,2019-03-27,Fall 2019,,
709230f2-df3,enrollment,2019-09-10,Fall 2019,full-time,1.0
0b3c75ed-43f,application,2019-01-22,Fall 2019,,
0b3c75ed-43f,acceptance,2019-04-01,Fall 2019,,
0b3c75ed-43f,enrollment,2019-08-24,Fall 2019,full-time,1.0
63afff7c-b43,application,2020-01-17,Fall 2020,,
63afff7c-b43,acceptance,2020-04-15,Fall 2020,,
63afff7c-b43,enrollment,2020-08-16,Fall 2020,full-time,1.0
4246c2e1-e72,application,2020-02-10,Fall 2020,,
4246c2e1-e72,acceptance,2020-03-17,Fall 2020,,
4246c2e1-e72,enrollment,2020-09-01,Fall 2020,full-time,1.0
fdc70eb9-246,application,2021-02-15,Fall 2021,,
fdc70eb9-246,acceptance,2021-03-23,Fall 2021,,
fdc70eb9-246,enrollment,2021-09-11,Fall 2021,full-time,1.0
0d6a1d84-787,application,2019-10-30,Fall 2020,,
0d6a1d84-787,acceptance,2020-01-11,Fall 2020,,
0d6a1d84-787,enrollment,2020-09-07,Fall 2020,full-time,1.0
7adee75a-f51,application,2019-12-25,Fall 2020,,
7adee75a-f51,acceptance,2020-01-26,Fall 2020,,
7adee75a-f51,enrollment,2020-09-09,Fall 2020,full-time,1.0
452cab09-9c2,application,2019-12-02,Fall 2020,,
452cab09-9c2,acceptance,2020-01-22,Fall 2020,,
452cab09-9c2,enrollment,2020-09-10,Fall 2020,full-time,1.0
7c03e52b-b84,application,2018-11-08,Fall 2019,,
7c03e52b-b84,acceptance,2018-12-21,Fall 2019,,
7c03e52b-b84,enrollment,2019-09-01,Fall 2019,full-time,1.0
e082b8fd-597,application,2019-12-29,Fall 2020,,
e082b8fd-597,acceptance,2020-02-10,Fall 2020,,
e082b8fd-597,enrollment,2020-08-28,Fall 2020,part-time,1.0
bcb95d54-0a3,application,2020-11-26,Fall 2021,,
bcb95d54-0a3,acceptance,2021-02-11,Fall 2021,,
bcb95d54-0a3,enrollment,2021-08-16,Fall 2021,full-time,1.0
93442de1-4a2,application,2018-10-14,Fall 2019,,
93442de1-4a2,acceptance,2018-11-29,Fall 2019,,
93442de1-4a2,enrollment,2019-09-06,Fall 2019,full-time,1.0
2a3ca9a8-def,application,2018-12-21,Fall 2019,,
2a3ca9a8-def,acceptance,2019-02-09,Fall 2019,,
2a3ca9a8-def,enrollment,2019-09-03,Fall 2019,full-time,1.0
9aefd302-2de,application,2018-12-28,Fall 2019,,
9aefd302-2de,acceptance,2019-03-13,Fall 2019,,
9aefd302-2de,enrollment,2019-09-02,Fall 2019,full-time,1.0
773cca39-8d0,application,2020-10-07,Fall 2021,,
773cca39-8d0,acceptance,2020-12-22,Fall 2021,,
773cca39-8d0,enrollment,2021-08-23,Fall 2021,full-time,1.0
faf4ef0c-7ec,application,2020-01-24,Fall 2020,,
faf4ef0c-7ec,acceptance,2020-04-05,Fall 2020,,
faf4ef0c-7ec,enrollment,2020-08-30,Fall 2020,full-time,0.0
faf4ef0c-7ec,withdrawal,2021-03-14,Spring 2021,not_enrolled,0.0
b0613d48-baa,application,2019-11-01,Fall 2020,,
b0613d48-baa,acceptance,2020-01-19,Fall 2020,,
b0613d48-baa,enrollment,2020-08-25,Fall 2020,part-time,1.0
72ff0758-21d,application,2019-03-05,Fall 2019,,
72ff0758-21d,acceptance,2019-05-05,Fall 2019,,
72ff0758-21d,enrollment,2019-09-07,Fall 2019,full-time,1.0
3e68c000-08a,application,2020-01-16,Fall 2020,,
3e68c000-08a,acceptance,2020-03-19,Fall 2020,,
3e68c000-08a,enrollment,2020-08-28,Fall 2020,full-time,0.0
3e68c000-08a,withdrawal,2021-05-09,Spring 2021,not_enrolled,0.0
eb03c273-1c3,application,2020-11-20,Fall 2021,,
eb03c273-1c3,acceptance,2021-01-10,Fall 2021,,
eb03c273-1c3,enrollment,2021-08-29,Fall 2021,part-time,1.0
9dcf6222-570,application,2021-02-28,Fall 2021,,
9dcf6222-570,acceptance,2021-03-30,Fall 2021,,
9dcf6222-570,enrollment,2021-09-07,Fall 2021,full-time,1.0
6ecbc2bd-59f,application,2020-10-18,Fall 2021,,
6ecbc2bd-59f,acceptance,2020-11-27,Fall 2021,,
6ecbc2bd-59f,enrollment,2021-09-04,Fall 2021,full-time,1.0
c2899a26-acf,application,2018-11-18,Fall 2019,,
c2899a26-acf,acceptance,2019-01-30,Fall 2019,,
c2899a26-acf,enrollment,2019-08-30,Fall 2019,full-time,0.0
c2899a26-acf,withdrawal,2020-01-11,Spring 2020,not_enrolled,0.0
1e40a5ad-7a0,application,2018-12-22,Fall 2019,,
1e40a5ad-7a0,acceptance,2019-03-21,Fall 2019,,
1e40a5ad-7a0,enrollment,2019-08-16,Fall 2019,full-time,0.0
9e9cb5bf-d00,application,2021-02-19,Fall 2021,,
9e9cb5bf-d00,acceptance,2021-05-10,Fall 2021,,
9e9cb5bf-d00,enrollment,2021-08-28,Fall 2021,full-time,0.0
4eb31503-d2d,application,2021-03-14,Fall 2021,,
4eb31503-d2d,acceptance,2021-05-12,Fall 2021,,
4eb31503-d2d,enrollment,2021-09-03,Fall 2021,full-time,0.0
4eb31503-d2d,withdrawal,2022-04-05,Spring 2022,not_enrolled,0.0
0000bac7-8af,application,2019-01-24,Fall 2019,,
0000bac7-8af,acceptance,2019-02-26,Fall 2019,,
0000bac7-8af,enrollment,2019-09-13,Fall 2019,part-time,1.0
09f58c4e-635,application,2019-10-15,Fall 2020,,
09f58c4e-635,acceptance,2019-11-23,Fall 2020,,
09f58c4e-635,enrollment,2020-09-10,Fall 2020,part-time,1.0
8e9759d6-c68,application,2019-12-05,Fall 2020,,
8e9759d6-c68,acceptance,2020-01-29,Fall 2020,,
8e9759d6-c68,enrollment,2020-08-15,Fall 2020,full-time,0.0
8e9759d6-c68,withdrawal,2021-03-29,Spring 2021,not_enrolled,0.0
564b4ce3-4a1,application,2020-11-23,Fall 2021,,
564b4ce3-4a1,acceptance,2021-01-03,Fall 2021,,
564b4ce3-4a1,enrollment,2021-08-25,Fall 2021,full-time,1.0
1670e18c-b07,application,2019-10-26,Fall 2020,,
1670e18c-b07,acceptance,2020-01-19,Fall 2020,,
1670e18c-b07,enrollment,2020-08-20,Fall 2020,full-time,0.0
135161da-41b,application,2018-10-03,Fall 2019,,
135161da-41b,acceptance,2018-12-30,Fall 2019,,
135161da-41b,enrollment,2019-08-17,Fall 2019,full-time,1.0
90963af6-6a4,application,2019-03-07,Fall 2019,,
90963af6-6a4,acceptance,2019-06-03,Fall 2019,,
90963af6-6a4,enrollment,2019-09-06,Fall 2019,full-time,0.0
90963af6-6a4,withdrawal,2020-05-29,Spring 2020,not_enrolled,0.0
cd6e63fb-792,application,2021-02-16,Fall 2021,,
cd6e63fb-792,acceptance,2021-05-01,Fall 2021,,
cd6e63fb-792,enrollment,2021-09-11,Fall 2021,full-time,1.0
fcfde0fe-00f,application,2019-03-15,Fall 2019,,
fcfde0fe-00f,acceptance,2019-06-11,Fall 2019,,
fcfde0fe-00f,enrollment,2019-09-05,Fall 2019,full-time,1.0
91e765f9-242,application,2019-12-16,Fall 2020,,
91e765f9-242,acceptance,2020-02-06,Fall 2020,,
91e765f9-242,enrollment,2020-08-24,Fall 2020,full-time,1.0
ac424b0f-439,application,2018-10-20,Fall 2019,,
ac424b0f-439,acceptance,2019-01-17,Fall 2019,,
ac424b0f-439,enrollment,2019-08-25,Fall 2019,full-time,1.0
22c518d7-aeb,application,2018-11-29,Fall 2019,,
22c518d7-aeb,acceptance,2019-01-12,Fall 2019,,
22c518d7-aeb,enrollment,2019-08-15,Fall 2019,part-time,1.0
043abcd6-278,application,2019-10-31,Fall 2020,,
043abcd6-278,acceptance,2019-11-30,Fall 2020,,
043abcd6-278,enrollment,2020-09-11,Fall 2020,full-time,1.0
c8690dad-742,application,2020-03-19,Fall 2020,,
c8690dad-742,acceptance,2020-04-27,Fall 2020,,
c8690dad-742,enrollment,2020-08-28,Fall 2020,full-time,1.0
9ea8f86f-9a5,application,2020-03-06,Fall 2020,,
9ea8f86f-9a5,acceptance,2020-05-25,Fall 2020,,
9ea8f86f-9a5,enrollment,2020-08-18,Fall 2020,full-time,1.0
214fcbdf-dcf,application,2021-01-27,Fall 2021,,
214fcbdf-dcf,acceptance,2021-03-20,Fall 2021,,
214fcbdf-dcf,enrollment,2021-09-08,Fall 2021,full-time,0.0
214fcbdf-dcf,withdrawal,2022-05-26,Spring 2022,not_enrolled,0.0
e8520d50-a8b,application,2021-03-23,Fall 2021,,
e8520d50-a8b,acceptance,2021-06-16,Fall 2021,,
e8520d50-a8b,enrollment,2021-08-28,Fall 2021,part-time,1.0
875c48f2-685,application,2021-02-26,Fall 2021,,
875c48f2-685,acceptance,2021-05-08,Fall 2021,,
875c48f2-685,enrollment,2021-08-19,Fall 2021,full-time,1.0
f3a3d9e7-245,application,2018-12-27,Fall 2019,,
f3a3d9e7-245,acceptance,2019-01-28,Fall 2019,,
f3a3d9e7-245,enrollment,2019-08-20,Fall 2019,full-time,1.0
e77b2d45-c55,application,2020-10-13,Fall 2021,,
e77b2d45-c55,acceptance,2021-01-02,Fall 2021,,
e77b2d45-c55,enrollment,2021-08-28,Fall 2021,full-time,0.0
91f55100-380,application,2020-01-06,Fall 2020,,
91f55100-380,acceptance,2020-04-03,Fall 2020,,
91f55100-380,enrollment,2020-08-15,Fall 2020,full-time,0.0
91f55100-380,withdrawal,2021-04-22,Spring 2021,not_enrolled,0.0
bb22a235-474,application,2019-01-28,Fall 2019,,
bb22a235-474,acceptance,2019-04-24,Fall 2019,,
bb22a235-474,enrollment,2019-08-26,Fall 2019,part-time,1.0
5e4b01a0-ee0,application,2019-11-20,Fall 2020,,
5e4b01a0-ee0,acceptance,2020-01-25,Fall 2020,,
5e4b01a0-ee0,enrollment,2020-08-23,Fall 2020,full-time,0.0
5e4b01a0-ee0,withdrawal,2021-05-27,Spring 2021,not_enrolled,0.0
6a994f03-335,application,2018-11-06,Fall 2019,,
6a994f03-335,acceptance,2018-12-12,Fall 2019,,
6a994f03-335,enrollment,2019-09-12,Fall 2019,full-time,1.0
9461f0f7-987,application,2018-11-11,Fall 2019,,
9461f0f7-987,acceptance,2018-12-28,Fall 2019,,
9461f0f7-987,enrollment,2019-08-20,Fall 2019,full-time,1.0
36ca2a20-7bd,application,2019-02-23,Fall 2019,,
36ca2a20-7bd,acceptance,2019-04-30,Fall 2019,,
36ca2a20-7bd,enrollment,2019-08-15,Fall 2019,full-time,1.0
836f6c18-45a,application,2019-01-03,Fall 2019,,
836f6c18-45a,acceptance,2019-03-03,Fall 2019,,
836f6c18-45a,enrollment,2019-08-29,Fall 2019,full-time,0.0
7a1a123a-4c0,application,2019-12-06,Fall 2020,,
7a1a123a-4c0,acceptance,2020-02-27,Fall 2020,,
7a1a123a-4c0,enrollment,2020-09-06,Fall 2020,full-time,1.0
a44d17da-64d,application,2019-03-24,Fall 2019,,
a44d17da-64d,acceptance,2019-05-14,Fall 2019,,
a44d17da-64d,enrollment,2019-09-06,Fall 2019,full-time,1.0
2b81f842-242,application,2021-02-12,Fall 2021,,
2b81f842-242,acceptance,2021-04-04,Fall 2021,,
2b81f842-242,enrollment,2021-08-20,Fall 2021,full-time,0.0
2b81f842-242,withdrawal,2022-05-22,Spring 2022,not_enrolled,0.0
d72c6e51-336,application,2019-02-27,Fall 2019,,
d72c6e51-336,acceptance,2019-04-14,Fall 2019,,
d72c6e51-336,enrollment,2019-09-09,Fall 2019,full-time,1.0
9ff60970-564,application,2020-03-27,Fall 2020,,
9ff60970-564,acceptance,2020-06-09,Fall 2020,,
9ff60970-564,enrollment,2020-08-31,Fall 2020,part-time,1.0
881f4f00-e41,application,2019-10-03,Fall 2020,,
881f4f00-e41,acceptance,2019-12-01,Fall 2020,,
881f4f00-e41,enrollment,2020-09-02,Fall 2020,full-time,1.0
07b8f671-b36,application,2019-10-09,Fall 2020,,
07b8f671-b36,acceptance,2019-11-27,Fall 2020,,
07b8f671-b36,enrollment,2020-09-04,Fall 2020,full-time,1.0
0f355d3d-5a0,application,2019-11-05,Fall 2020,,
0f355d3d-5a0,acceptance,2019-12-28,Fall 2020,,
0f355d3d-5a0,enrollment,2020-08-19,Fall 2020,full-time,0.0
0f355d3d-5a0,withdrawal,2021-05-12,Spring 2021,not_enrolled,0.0
07f7ee82-b6f,application,2018-12-30,Fall 2019,,
07f7ee82-b6f,acceptance,2019-02-07,Fall 2019,,
07f7ee82-b6f,enrollment,2019-08-15,Fall 2019,full-time,0.0
07f7ee82-b6f,withdrawal,2020-03-20,Spring 2020,not_enrolled,0.0
8d0f5dbb-960,application,2021-02-09,Fall 2021,,
8d0f5dbb-960,acceptance,2021-04-30,Fall 2021,,
8d0f5dbb-960,enrollment,2021-09-03,Fall 2021,full-time,0.0
8d0f5dbb-960,withdrawal,2022-02-04,Spring 2022,not_enrolled,0.0
c50a4d32-448,application,2018-11-20,Fall 2019,,
c50a4d32-448,acceptance,2019-01-15,Fall 2019,,
c50a4d32-448,enrollment,2019-09-06,Fall 2019,full-time,1.0
1ef61eca-d89,application,2019-02-21,Fall 2019,,
1ef61eca-d89,acceptance,2019-04-20,Fall 2019,,
1ef61eca-d89,enrollment,2019-08-18,Fall 2019,full-time,0.0
1ef61eca-d89,withdrawal,2020-01-19,Spring 2020,not_enrolled,0.0
51f88bfe-e2c,application,2021-02-06,Fall 2021,,
51f88bfe-e2c,acceptance,2021-04-16,Fall 2021,,
51f88bfe-e2c,enrollment,2021-08-23,Fall 2021,part-time,1.0
c390c361-466,application,2020-03-20,Fall 2020,,
c390c361-466,acceptance,2020-05-10,Fall 2020,,
c390c361-466,enrollment,2020-08-23,Fall 2020,full-time,0.0
c390c361-466,withdrawal,2021-06-17,Spring 2021,not_enrolled,0.0
ad7c031c-51e,application,2018-12-28,Fall 2019,,
ad7c031c-51e,acceptance,2019-02-09,Fall 2019,,
ad7c031c-51e,enrollment,2019-08-15,Fall 2019,full-time,1.0
b05daaef-59e,application,2018-11-22,Fall 2019,,
b05daaef-59e,acceptance,2019-01-27,Fall 2019,,
b05daaef-59e,enrollment,2019-09-03,Fall 2019,part-time,1.0
574b7282-902,application,2018-10-13,Fall 2019,,
574b7282-902,acceptance,2019-01-02,Fall 2019,,
574b7282-902,enrollment,2019-09-01,Fall 2019,full-time,1.0
61678654-789,application,2018-12-03,Fall 2019,,
61678654-789,acceptance,2019-01-07,Fall 2019,,
61678654-789,enrollment,2019-09-05,Fall 2019,part-time,1.0
9e3f7395-799,application,2019-03-05,Fall 2019,,
9e3f7395-799,acceptance,2019-05-02,Fall 2019,,
9e3f7395-799,enrollment,2019-08-30,Fall 2019,full-time,1.0
b4ad1d63-e0e,application,2020-03-15,Fall 2020,,
b4ad1d63-e0e,acceptance,2020-05-08,Fall 2020,,
b4ad1d63-e0e,enrollment,2020-08-22,Fall 2020,full-time,1.0
cd8662ce-c2f,application,2019-12-13,Fall 2020,,
cd8662ce-c2f,acceptance,2020-01-14,Fall 2020,,
cd8662ce-c2f,enrollment,2020-09-07,Fall 2020,full-time,1.0
b6d30ec3-201,application,2019-10-29,Fall 2020,,
b6d30ec3-201,acceptance,2019-12-25,Fall 2020,,
b6d30ec3-201,enrollment,2020-08-15,Fall 2020,full-time,1.0
aeef2445-504,application,2021-02-07,Fall 2021,,
aeef2445-504,acceptance,2021-03-24,Fall 2021,,
aeef2445-504,enrollment,2021-09-06,Fall 2021,full-time,1.0
0e7d35c1-4a6,application,2019-02-26,Fall 2019,,
0e7d35c1-4a6,acceptance,2019-05-18,Fall 2019,,
0e7d35c1-4a6,enrollment,2019-09-13,Fall 2019,full-time,0.0
0e7d35c1-4a6,withdrawal,2020-04-02,Spring 2020,not_enrolled,0.0
80afd0e9-a77,application,2020-10-21,Fall 2021,,
