student_id,term,term_code,term_gpa,cumulative_gpa,credits_attempted,credits_earned,course_count,major,major_changed_flag,academic_standing,campus
91280c46-b13,Spring 2021,202100,2.98,2.92,18,17,4,Mathematics,False,good,Online
adc1276e-76b,Spring 2020,202000,2.83,2.83,13,13,5,Business Administration,False,good,Main Campus
adc1276e-76b,Fall 2020,202010,2.52,2.68,14,14,3,Business Administration,False,good,Main Campus
b7c24abb-828,Spring 2020,202000,3.61,3.61,15,15,5,Biology,False,good,Main Campus
b7c24abb-828,Fall 2020,202010,2.68,3.14,21,21,4,Biology,False,good,Main Campus
b7c24abb-828,Spring 2021,202100,2.66,2.98,19,19,3,Psychology,True,good,Main Campus
8eae5349-15d,Spring 2020,202000,3.95,3.95,16,16,5,Undeclared,False,good,Main Campus
8eae5349-15d,Fall 2020,202010,3.74,3.84,12,12,5,Undeclared,False,good,Main Campus
8eae5349-15d,Spring 2021,202100,3.51,3.73,15,15,6,Undeclared,False,good,Main Campus
8eae5349-15d,Fall 2021,202110,3.18,3.59,18,14,5,Undeclared,False,good,Main Campus
8eae5349-15d,Spring 2022,202200,4.0,3.67,12,12,5,Undeclared,False,good,Main Campus
339f05bb-9d3,Spring 2020,202000,1.94,1.94,16,15,4,Communications,False,probation,Satellite North
339f05bb-9d3,Fall 2020,202010,2.96,2.45,16,15,5,Communications,False,good,Satellite North
5417e69d-4b6,Spring 2021,202100,2.54,2.54,13,13,3,Music,False,good,Main Campus
5417e69d-4b6,Fall 2021,202110,2.85,2.7,15,14,3,Music,False,good,Main Campus
5417e69d-4b6,Spring 2022,202200,2.87,2.76,14,12,5,Music,False,good,Main Campus
6d3b84ec-d12,Fall 2019,201900,3.03,3.03,14,14,4,Philosophy,False,good,Downtown Center
6d3b84ec-d12,Spring 2020,202000,2.93,2.98,15,14,5,Philosophy,False,good,Downtown Center
6d3b84ec-d12,Fall 2020,202010,2.53,2.83,15,14,5,Mathematics,True,good,Downtown Center
6d3b84ec-d12,Spring 2021,202100,2.37,2.72,14,13,5,Mathematics,False,good,Downtown Center
4aa5157b-04a,Fall 2019,201900,2.77,2.77,13,10,6,Music,False,good,Main Campus
4aa5157b-04a,Spring 2020,202000,3.21,2.99,13,13,4,Music,False,good,Main Campus
4aa5157b-04a,Fall 2020,202010,2.3,2.76,18,18,4,Music,False,good,Main Campus
0321db5e-da3,Fall 2019,201900,3.13,3.13,10,10,4,Engineering,False,good,Main Campus
0321db5e-da3,Spring 2020,202000,3.02,3.08,19,18,6,Engineering,False,good,Main Campus
3eb1dddf-0c3,Spring 2020,202000,3.18,3.18,19,19,4,Art,False,good,Satellite South
3eb1dddf-0c3,Fall 2020,202010,3.09,3.14,16,15,5,Art,False,good,Satellite South
3eb1dddf-0c3,Spring 2021,202100,3.44,3.24,16,11,5,Art,False,good,Satellite South
c7834af6-728,Spring 2020,202000,2.78,2.78,16,15,4,Business Administration,False,good,Main Campus
c7834af6-728,Fall 2020,202010,3.19,2.98,12,12,4,Business Administration,False,good,Main Campus
c7834af6-728,Spring 2021,202100,3.11,3.02,15,13,6,Business Administration,False,good,Main Campus
7a4466a7-8b9,Spring 2021,202100,3.15,3.15,14,13,3,English,False,good,Satellite North
7a4466a7-8b9,Fall 2021,202110,2.23,2.69,14,14,3,English,False,good,Satellite North
7a4466a7-8b9,Spring 2022,202200,2.99,2.79,15,15,3,English,False,good,Satellite North
d26760e4-115,Spring 2021,202100,2.59,2.59,16,16,4,Music,False,good,Online
d26760e4-115,Fall 2021,202110,2.15,2.37,10,8,5,Music,False,good,Online
d26760e4-115,Spring 2022,202200,2.75,2.5,11,11,4,Music,False,good,Online
3b72fffb-6af,Spring 2021,202100,3.12,3.12,15,15,7,Philosophy,False,good,Satellite South
3b72fffb-6af,Fall 2021,202110,3.26,3.19,11,9,7,Philosophy,False,good,Satellite South
e7b29e9f-23f,Fall 2019,201900,2.81,2.81,15,13,4,Communications,False,good,Main Campus
e7b29e9f-23f,Spring 2020,202000,3.56,3.18,11,8,5,Communications,False,good,Main Campus
965333e2-b18,Fall 2019,201900,3.56,3.56,16,16,4,History,False,good,Satellite North
965333e2-b18,Spring 2020,202000,2.63,3.1,13,12,4,History,False,good,Satellite North
965333e2-b18,Fall 2020,202010,2.98,3.06,19,19,4,Chemistry,True,good,Satellite North
965333e2-b18,Spring 2021,202100,3.67,3.21,16,15,4,Chemistry,False,good,Satellite North
965333e2-b18,Fall 2021,202110,3.21,3.21,11,10,5,Chemistry,False,good,Satellite North
9797c43a-6fd,Spring 2021,202100,2.3,2.3,13,13,5,Political Science,False,good,Main Campus
9797c43a-6fd,Fall 2021,202110,3.05,2.68,16,15,5,Political Science,False,good,Main Campus
e3cb93b2-240,Fall 2019,201900,2.45,2.45,15,14,4,Undeclared,False,good,Main Campus
e3cb93b2-240,Spring 2020,202000,3.55,3.0,14,11,4,Undeclared,False,good,Main Campus
29ad5af1-d6d,Spring 2021,202100,3.85,3.85,15,15,3,Art,False,good,Main Campus
29ad5af1-d6d,Fall 2021,202110,3.25,3.55,14,12,3,Art,False,good,Main Campus
29ad5af1-d6d,Spring 2022,202200,2.76,3.29,9,7,5,Art,False,good,Main Campus
67cea3ba-1b2,Fall 2019,201900,2.6,2.6,14,14,4,Philosophy,False,good,Main Campus
67cea3ba-1b2,Spring 2020,202000,2.56,2.58,16,16,6,Philosophy,False,good,Main Campus
5c6eb77e-3ff,Fall 2019,201900,2.77,2.77,9,8,4,Undeclared,False,good,Satellite North
5c6eb77e-3ff,Spring 2020,202000,2.05,2.41,20,19,4,Undeclared,False,good,Satellite North
d0e43444-39d,Fall 2019,201900,2.79,2.79,9,9,3,Political Science,False,good,Satellite South
d0e43444-39d,Spring 2020,202000,2.94,2.86,19,18,4,Political Science,False,good,Satellite South
d0e43444-39d,Fall 2020,202010,2.41,2.71,20,19,4,Political Science,False,good,Satellite South
cac25949-7f1,Fall 2019,201900,2.41,2.41,17,16,5,English,False,good,Main Campus
cac25949-7f1,Spring 2020,202000,2.86,2.64,15,15,6,English,False,good,Main Campus
8e484534-8d8,Fall 2019,201900,2.1,2.1,15,15,5,Nursing,False,good,Main Campus
8e484534-8d8,Spring 2020,202000,2.71,2.41,15,14,5,Nursing,False,good,Main Campus
e4a92119-2ec,Fall 2019,201900,2.7,2.7,9,9,5,Economics,False,good,Main Campus
e4a92119-2ec,Spring 2020,202000,2.95,2.82,15,15,3,Economics,False,good,Main Campus
e4a92119-2ec,Fall 2020,202010,2.83,2.82,17,17,5,Economics,False,good,Main Campus
ba021a33-1f5,Fall 2019,201900,2.36,2.36,20,18,5,Mathematics,False,good,Main Campus
ba021a33-1f5,Spring 2020,202000,2.78,2.57,13,12,5,Mathematics,False,good,Main Campus
ba021a33-1f5,Fall 2020,202010,3.02,2.72,11,11,5,Mathematics,False,good,Main Campus
efb247e4-26e,Fall 2019,201900,2.38,2.38,14,11,3,English,False,good,Satellite North
efb247e4-26e,Spring 2020,202000,3.5,2.94,18,16,4,English,False,good,Satellite North
efb247e4-26e,Fall 2020,202010,2.81,2.9,13,11,2,English,False,good,Satellite North
c5b6af0d-893,Fall 2019,201900,2.35,2.35,14,13,3,Biology,False,good,Main Campus
c5b6af0d-893,Spring 2020,202000,2.69,2.52,14,14,6,Biology,False,good,Main Campus
4083f4e1-b01,Fall 2019,201900,3.29,3.29,13,12,4,Economics,False,good,Main Campus
4083f4e1-b01,Spring 2020,202000,3.1,3.2,13,13,6,Economics,False,good,Main Campus
4083f4e1-b01,Fall 2020,202010,3.05,3.15,16,15,4,Economics,False,good,Main Campus
788eddf2-c9e,Spring 2021,202100,3.64,3.64,20,18,5,Undeclared,False,good,Main Campus
788eddf2-c9e,Fall 2021,202110,2.3,2.97,17,17,4,Undeclared,False,good,Main Campus
480bc2f9-65b,Spring 2020,202000,3.25,3.25,12,12,6,Art,False,good,Main Campus
480bc2f9-65b,Fall 2020,202010,3.07,3.16,7,5,4,English,True,good,Main Campus
480bc2f9-65b,Spring 2021,202100,2.93,3.08,18,18,2,English,False,good,Main Campus
4f1ce030-b3e,Spring 2020,202000,4.0,4.0,14,13,4,Engineering,False,good,Downtown Center
4f1ce030-b3e,Fall 2020,202010,3.07,3.54,18,17,5,Engineering,False,good,Downtown Center
4f1ce030-b3e,Spring 2021,202100,3.38,3.49,12,12,6,Engineering,False,good,Downtown Center
4f1ce030-b3e,Fall 2021,202110,3.25,3.43,13,11,3,Engineering,False,good,Downtown Center
07abfa88-794,Spring 2020,202000,2.75,2.75,13,13,5,Biology,False,good,Online
07abfa88-794,Fall 2020,202010,2.25,2.5,17,16,7,Biology,False,good,Online
368cb57f-41c,Spring 2020,202000,3.32,3.32,11,8,4,Philosophy,False,good,Main Campus
368cb57f-41c,Fall 2020,202010,3.09,3.2,12,11,4,Philosophy,False,good,Main Campus
368cb57f-41c,Spring 2021,202100,3.08,3.16,17,14,4,Philosophy,False,good,Main Campus
d3ad70f9-a6d,Spring 2021,202100,2.45,2.45,11,11,5,Computer Science,False,good,Online
d3ad70f9-a6d,Fall 2021,202110,2.66,2.56,16,14,4,Computer Science,False,good,Online
5a733b1e-4fa,Spring 2021,202100,2.71,2.71,13,11,5,Computer Science,False,good,Main Campus
5a733b1e-4fa,Fall 2021,202110,3.06,2.88,20,19,4,Computer Science,False,good,Main Campus
5a733b1e-4fa,Spring 2022,202200,3.52,3.09,13,10,5,Computer Science,False,good,Main Campus
c69e87b3-1c0,Fall 2019,201900,2.59,2.59,15,13,5,Biology,False,good,Main Campus
c69e87b3-1c0,Spring 2020,202000,2.52,2.55,15,15,5,Biology,False,good,Main Campus
c69e87b3-1c0,Fall 2020,202010,2.06,2.39,16,15,4,Biology,False,good,Main Campus
98dc2122-932,Spring 2021,202100,3.08,3.08,9,9,4,History,False,good,Downtown Center
98dc2122-932,Fall 2021,202110,3.83,3.46,16,15,5,History,False,good,Downtown Center
98dc2122-932,Spring 2022,202200,3.15,3.36,15,15,3,History,False,good,Downtown Center
d3481476-571,Fall 2019,201900,2.9,2.9,17,16,4,Chemistry,False,good,Online
d3481476-571,Spring 2020,202000,3.07,2.98,16,15,4,Chemistry,False,good,Online
7aa918b9-8ab,Fall 2019,201900,3.09,3.09,19,18,4,Biology,False,good,Main Campus
7aa918b9-8ab,Spring 2020,202000,2.64,2.86,15,13,5,Biology,False,good,Main Campus
6c26a259-465,Spring 2020,202000,2.46,2.46,15,14,5,Political Science,False,good,Main Campus
6c26a259-465,Fall 2020,202010,2.91,2.68,13,13,4,Political Science,False,good,Main Campus
9256d7f1-cb3,Spring 2020,202000,2.57,2.57,13,12,5,Undeclared,False,good,Satellite North
9256d7f1-cb3,Fall 2020,202010,2.46,2.51,13,11,4,Undeclared,False,good,Satellite North
9256d7f1-cb3,Spring 2021,202100,2.39,2.47,20,20,5,Undeclared,False,good,Satellite North
5866eede-b55,Spring 2020,202000,2.89,2.89,12,11,3,Computer Science,False,good,Main Campus
5866eede-b55,Fall 2020,202010,3.36,3.12,10,9,6,Computer Science,False,good,Main Campus
5866eede-b55,Spring 2021,202100,3.24,3.16,6,4,6,Computer Science,False,good,Main Campus
da70d766-cac,Fall 2019,201900,2.62,2.62,17,16,4,Economics,False,good,Main Campus
da70d766-cac,Spring 2020,202000,2.06,2.34,16,15,6,Economics,False,good,Main Campus
c65e6eea-796,Spring 2020,202000,2.33,2.33,14,14,4,Political Science,False,good,Satellite North
c65e6eea-796,Fall 2020,202010,2.96,2.64,13,10,4,Political Science,False,good,Satellite North
0e851fd3-036,Fall 2019,201900,2.22,2.22,16,15,4,Mathematics,False,good,Main Campus
0e851fd3-036,Spring 2020,202000,2.38,2.3,13,11,5,Sociology,True,good,Main Campus
8776e0bc-11a,Spring 2020,202000,3.45,3.45,20,19,4,Sociology,False,good,Main Campus
8776e0bc-11a,Fall 2020,202010,2.92,3.18,16,15,5,Sociology,False,good,Main Campus
8776e0bc-11a,Spring 2021,202100,2.82,3.06,14,11,6,Sociology,False,good,Main Campus
a30f6f98-0f1,Fall 2019,201900,3.99,3.99,14,14,6,Nursing,False,good,Main Campus
a30f6f98-0f1,Spring 2020,202000,3.03,3.51,14,14,4,Undeclared,True,good,Main Campus
a30f6f98-0f1,Fall 2020,202010,3.63,3.55,13,11,4,Undeclared,False,good,Main Campus
a30f6f98-0f1,Spring 2021,202100,3.42,3.52,16,15,4,Philosophy,True,good,Main Campus
a30f6f98-0f1,Fall 2021,202110,3.4,3.5,14,14,3,Chemistry,True,good,Main Campus
c8bcce7c-701,Fall 2019,201900,3.25,3.25,13,13,4,Business Administration,False,good,Downtown Center
c8bcce7c-701,Spring 2020,202000,2.54,2.9,12,10,5,Business Administration,False,good,Downtown Center
c8bcce7c-701,Fall 2020,202010,2.66,2.82,18,17,3,Business Administration,False,good,Downtown Center
1abe32fc-e50,Fall 2019,201900,2.97,2.97,9,8,4,Philosophy,False,good,Satellite South
1abe32fc-e50,Spring 2020,202000,2.72,2.84,13,13,6,Philosophy,False,good,Satellite South
a35c0d6e-596,Fall 2019,201900,2.67,2.67,15,14,4,Undeclared,False,good,Online
a35c0d6e-596,Spring 2020,202000,3.09,2.88,13,12,4,Undeclared,False,good,Online
a35c0d6e-596,Fall 2020,202010,2.19,2.65,10,8,5,Undeclared,False,good,Online
bb3c2537-97c,Spring 2020,202000,3.27,3.27,17,13,5,Psychology,False,good,Satellite North
bb3c2537-97c,Fall 2020,202010,2.64,2.96,12,11,4,Psychology,False,good,Satellite North
bb3c2537-97c,Spring 2021,202100,3.68,3.2,17,16,4,Psychology,False,good,Satellite North
bb3c2537-97c,Fall 2021,202110,2.53,3.03,10,10,3,Psychology,False,good,Satellite North
1e11468b-b8f,Fall 2019,201900,2.96,2.96,15,15,3,Music,False,good,Online
1e11468b-b8f,Spring 2020,202000,1.81,2.38,16,16,5,Music,False,good,Online
a9124107-1a1,Spring 2020,202000,3.2,3.2,13,12,4,Computer Science,False,good,Main Campus
a9124107-1a1,Fall 2020,202010,3.26,3.23,8,8,5,Computer Science,False,good,Main Campus
a9124107-1a1,Spring 2021,202100,3.18,3.21,16,16,4,Computer Science,False,good,Main Campus
04bd2565-91f,Spring 2021,202100,2.93,2.93,10,7,3,Undeclared,False,good,Satellite South
04bd2565-91f,Fall 2021,202110,2.68,2.8,14,13,4,Undeclared,False,good,Satellite South
04bd2565-91f,Spring 2022,202200,3.71,3.1,17,15,4,Undeclared,False,good,Satellite South
5ada5395-56e,Spring 2020,202000,2.6,2.6,12,12,4,Economics,False,good,Main Campus
5ada5395-56e,Fall 2020,202010,3.1,2.85,15,15,5,Economics,False,good,Main Campus
5ada5395-56e,Spring 2021,202100,2.4,2.7,17,16,4,Economics,False,good,Main Campus
54f157af-fe3,Spring 2020,202000,2.9,2.9,6,4,4,Nursing,False,good,Downtown Center
54f157af-fe3,Fall 2020,202010,2.89,2.9,12,10,4,Nursing,False,good,Downtown Center
54f157af-fe3,Spring 2021,202100,3.14,2.98,15,14,3,Nursing,True,good,Downtown Center
11b547e2-d0a,Spring 2020,202000,3.08,3.08,14,14,3,Communications,False,good,Main Campus
11b547e2-d0a,Fall 2020,202010,3.18,3.13,15,15,4,Communications,False,good,Main Campus
11b547e2-d0a,Spring 2021,202100,3.12,3.13,15,14,5,Communications,False,good,Main Campus
ec3388ed-74d,Spring 2020,202000,1.98,1.98,13,13,4,Nursing,False,probation,Downtown Center
ec3388ed-74d,Fall 2020,202010,1.7,1.84,16,15,4,Nursing,False,probation,Downtown Center
ee3f2888-e41,Spring 2020,202000,2.22,2.22,14,13,4,Political Science,False,good,Online
ee3f2888-e41,Fall 2020,202010,3.03,2.62,17,15,4,Political Science,False,good,Online
f683e7fe-963,Spring 2020,202000,3.37,3.37,17,17,5,Political Science,False,good,Online
f683e7fe-963,Fall 2020,202010,2.89,3.13,18,17,4,Political Science,False,good,Online
9cb2e4c2-b8d,Fall 2019,201900,2.39,2.39,15,15,5,Communications,False,good,Main Campus
9cb2e4c2-b8d,Spring 2020,202000,2.01,2.2,12,12,5,Communications,False,good,Main Campus
3f8d5bff-1af,Spring 2021,202100,2.75,2.75,19,18,6,Music,False,good,Online
3f8d5bff-1af,Fall 2021,202110,2.9,2.82,11,11,4,Music,False,good,Online
3f8d5bff-1af,Spring 2022,202200,2.14,2.59,8,8,6,Music,False,good,Online
ffa07741-37f,Fall 2019,201900,3.06,3.06,13,11,4,Biology,False,good,Satellite North
ffa07741-37f,Spring 2020,202000,3.06,3.06,15,13,4,Biology,False,good,Satellite North
ffa07741-37f,Fall 2020,202010,3.3,3.14,17,16,6,Biology,False,good,Satellite North
ffa07741-37f,Spring 2021,202100,3.14,3.14,10,10,4,Biology,False,good,Satellite North
d4d55cc5-f46,Spring 2020,202000,3.09,3.09,16,14,5,Nursing,False,good,Online
d4d55cc5-f46,Fall 2020,202010,2.82,2.96,13,13,6,Nursing,False,good,Online
515b894f-8ea,Spring 2021,202100,2.88,2.88,15,14,5,English,False,good,Main Campus
515b894f-8ea,Fall 2021,202110,2.76,2.82,17,15,4,English,False,good,Main Campus
515b894f-8ea,Spring 2022,202200,2.63,2.76,17,17,5,English,False,good,Main Campus
95b97576-ff1,Spring 2020,202000,3.76,3.76,10,8,3,Sociology,False,good,Online
95b97576-ff1,Fall 2020,202010,2.75,3.26,13,12,4,Sociology,False,good,Online
95b97576-ff1,Spring 2021,202100,3.8,3.44,15,13,4,Sociology,False,good,Online
95b97576-ff1,Fall 2021,202110,3.88,3.55,10,9,3,Sociology,False,good,Online
0e78b3ec-160,Spring 2020,202000,3.12,3.12,9,9,5,Psychology,False,good,Main Campus
0e78b3ec-160,Fall 2020,202010,2.88,3.0,21,19,6,Psychology,False,good,Main Campus
0e78b3ec-160,Spring 2021,202100,2.87,2.96,7,6,3,Psychology,False,good,Main Campus
0e78b3ec-160,Fall 2021,202110,2.74,2.9,11,10,6,Psychology,False,good,Main Campus
6212f648-738,Fall 2019,201900,3.24,3.24,15,14,4,Mathematics,False,good,Online
6212f648-738,Spring 2020,202000,2.89,3.07,16,15,5,Mathematics,False,good,Online
6212f648-738,Fall 2020,202010,3.33,3.16,16,14,3,Mathematics,False,good,Online
6212f648-738,Spring 2021,202100,2.35,2.96,18,18,4,Mathematics,False,good,Online
a4b3c77f-14c,Spring 2020,202000,2.41,2.41,15,12,5,Psychology,False,good,Satellite South
a4b3c77f-14c,Fall 2020,202010,2.87,2.64,15,15,4,Psychology,False,good,Satellite South
a4b3c77f-14c,Spring 2021,202100,3.3,2.86,13,13,5,Psychology,False,good,Satellite South
5cddd834-ffa,Fall 2019,201900,2.85,2.85,10,10,3,Engineering,False,good,Satellite South
5cddd834-ffa,Spring 2020,202000,2.51,2.68,13,13,4,Engineering,False,good,Satellite South
5cddd834-ffa,Fall 2020,202010,2.06,2.47,12,12,4,Engineering,False,good,Satellite South
e4abbaad-275,Spring 2021,202100,2.31,2.31,11,9,6,Political Science,False,good,Main Campus
e4abbaad-275,Fall 2021,202110,2.44,2.38,16,14,4,Political Science,False,good,Main Campus
f52aeab1-3d0,Spring 2020,202000,2.1,2.1,15,14,5,Business Administration,False,good,Downtown Center
f52aeab1-3d0,Fall 2020,202010,2.91,2.5,12,11,3,Economics,True,good,Downtown Center
5530e259-b7b,Spring 2021,202100,3.02,3.02,18,17,5,Business Administration,False,good,Online
5530e259-b7b,Fall 2021,202110,2.92,2.97,11,11,4,Biology,True,good,Online
1822212c-328,Spring 2021,202100,3.77,3.77,16,15,4,English,False,good,Main Campus
1822212c-328,Fall 2021,202110,3.33,3.55,15,15,4,English,False,good,Main Campus
1822212c-328,Spring 2022,202200,2.75,3.28,14,13,6,English,False,good,Main Campus
b1fee381-df5,Spring 2020,202000,2.54,2.54,17,16,5,History,False,good,Online
b1fee381-df5,Fall 2020,202010,2.76,2.65,17,14,5,History,False,good,Online
1c9572d4-503,Fall 2019,201900,2.75,2.75,12,11,4,Sociology,False,good,Satellite South
1c9572d4-503,Spring 2020,202000,2.78,2.76,12,10,4,Sociology,False,good,Satellite South
d9771e4d-f6f,Fall 2019,201900,3.28,3.28,12,12,4,Philosophy,False,good,Main Campus
d9771e4d-f6f,Spring 2020,202000,2.79,3.04,13,13,3,Philosophy,False,good,Main Campus
d9771e4d-f6f,Fall 2020,202010,2.92,3.0,14,13,3,Philosophy,False,good,Main Campus
0bde0a0e-075,Fall 2019,201900,3.3,3.3,11,10,4,Communications,False,good,Downtown Center
0bde0a0e-075,Spring 2020,202000,2.16,2.73,15,13,3,Communications,False,good,Downtown Center
247c6e05-8dd,Fall 2019,201900,3.28,3.28,9,9,2,Political Science,False,good,Downtown Center
247c6e05-8dd,Spring 2020,202000,3.7,3.49,13,13,5,Political Science,False,good,Downtown Center
247c6e05-8dd,Fall 2020,202010,3.2,3.39,15,15,4,Political Science,False,good,Downtown Center
247c6e05-8dd,Spring 2021,202100,3.16,3.33,15,15,4,Undeclared,True,good,Downtown Center
6836f688-65f,Fall 2019,201900,2.85,2.85,15,14,5,Education,False,good,Satellite South
6836f688-65f,Spring 2020,202000,2.56,2.7,16,15,5,Education,False,good,Satellite South
467bf59b-034,Spring 2020,202000,2.93,2.93,13,12,4,Nursing,False,good,Downtown Center
467bf59b-034,Fall 2020,202010,2.55,2.74,17,17,6,Nursing,False,good,Downtown Center
fc56c24c-990,Spring 2020,202000,2.64,2.64,17,15,5,Biology,False,good,Satellite North
fc56c24c-990,Fall 2020,202010,2.62,2.63,16,12,4,Biology,False,good,Satellite North
18b08918-e69,Spring 2020,202000,2.46,2.46,13,11,4,Music,False,good,Online
18b08918-e69,Fall 2020,202010,2.98,2.72,12,12,4,Music,False,good,Online
cca463ca-106,Fall 2019,201900,2.68,2.68,16,14,4,Communications,False,good,Satellite North
cca463ca-106,Spring 2020,202000,2.94,2.81,17,15,5,Communications,False,good,Satellite North
0966da19-763,Spring 2021,202100,3.16,3.16,16,16,6,Mathematics,False,good,Main Campus
0966da19-763,Fall 2021,202110,3.34,3.25,19,18,4,Mathematics,False,good,Main Campus
b95c31d2-31a,Spring 2021,202100,1.77,1.77,11,10,4,Biology,False,probation,Main Campus
b95c31d2-31a,Fall 2021,202110,3.3,2.54,16,14,5,Biology,False,good,Main Campus
8e78e5b3-a2f,Spring 2021,202100,2.18,2.18,8,7,6,Undeclared,False,good,Online
8e78e5b3-a2f,Fall 2021,202110,3.54,2.86,10,10,5,Undeclared,False,good,Online
2472ca97-368,Spring 2020,202000,2.64,2.64,12,10,4,Education,False,good,Satellite South
2472ca97-368,Fall 2020,202010,2.02,2.33,17,16,5,Education,False,good,Satellite South
4e24a86d-a42,Spring 2020,202000,3.13,3.13,13,12,6,English,False,good,Satellite North
4e24a86d-a42,Fall 2020,202010,2.53,2.83,16,16,6,English,False,good,Satellite North
da42046d-e09,Spring 2021,202100,2.52,2.52,19,18,3,Communications,False,good,Online
da42046d-e09,Fall 2021,202110,1.63,2.08,15,15,4,Communications,False,good,Online
89b7da54-dd4,Spring 2021,202100,3.39,3.39,13,13,6,Political Science,False,good,Satellite North
89b7da54-dd4,Fall 2021,202110,3.42,3.4,10,8,6,Political Science,False,good,Satellite North
89b7da54-dd4,Spring 2022,202200,3.12,3.31,16,14,6,Political Science,False,good,Satellite North
13c2377f-03b,Spring 2021,202100,1.79,1.79,17,17,4,Education,False,probation,Main Campus
13c2377f-03b,Fall 2021,202110,2.81,2.3,14,12,5,Education,False,good,Main Campus
